"U_ID","Transcription","Backchannel","Pair","Interlocutor","Task"
"30_Spontaneous","ja","1","30","30_B","Spontaneous"
"30_Spontaneous","mm","1","30","30_B","Spontaneous"
"30_Spontaneous","ja","1","30","30_B","Spontaneous"
"30_Spontaneous","ja","1","30","30_B","Spontaneous"
"30_Spontaneous","To keep it safe. så du ved at du faktisk får noget at spise. Det synes jeg faktisk os er meget smart.","0","30","30_B","Spontaneous"
"30_Spontaneous","ja","1","30","30_A","Spontaneous"
"30_Spontaneous","Øh, fortæl hinanden om den mærkeligste ting, oplevelse i kan huske, fra et sted i voksede op.","0","30","30_B","Spontaneous"
"30_Spontaneous","mm","1","30","30_A","Spontaneous"
"30_Spontaneous","øh, hvad er den mærkeligste ting, oplevelse i husker fra det sted i er vokset op. Altså er det så bare byen eller tænker vi sådan det hus man er vokset op i?","0","30","30_B","Spontaneous"
"30_Spontaneous","okay","0","30","30_A","Spontaneous"
"30_Spontaneous","ja det et godt spørgsmål","0","30","30_A","Spontaneous"
"30_Spontaneous","jeg tror, jeg tror, det er der man, det byen man er vokset op i jo","0","30","30_A","Spontaneous"
"30_Spontaneous","bare byen","0","30","30_B","Spontaneous"
"30_Spontaneous","ja, men","0","30","30_A","Spontaneous"
"30_Spontaneous","jeg ved altså ikke rigtig helt, hvad","0","30","30_A","Spontaneous"
"30_Spontaneous","jamen hvor- hvor er du fra?","0","30","30_B","Spontaneous"
"30_Spontaneous","Jeg er fra Grinsted egentlig, det sådan- ligger ved siden af Billund","0","30","30_A","Spontaneous"
"30_Spontaneous","Grinsted","0","30","30_B","Spontaneous"
"30_Spontaneous","Ja, jamen så du ikke så langt væk hjemmefra her i Århus.","0","30","30_B","Spontaneous"
"30_Spontaneous","Hvor du fra?","0","30","30_A","Spontaneous"
"30_Spontaneous","Jeg fra- jeg fra Holbæk","0","30","30_B","Spontaneous"
"30_Spontaneous","Holbæk","0","30","30_A","Spontaneous"
"30_Spontaneous","Det på Sjælland","0","30","30_B","Spontaneous"
"30_Spontaneous","Okay, du helt fra Sjælland til Århus","0","30","30_A","Spontaneous"
"30_Spontaneous","Jaja, jamen det kan man godt. Haha. Det lige- det ligger sådan imellem, du ved København herude, Kalundborg herude, så Holbæk sådan næsten-","0","30","30_B","Spontaneous"
"30_Spontaneous","Jamen, det","1","30","30_A","Spontaneous"
"30_Spontaneous","Der er ikke nogen der siger man skal være på- bare på den ene ø for at læse der jo","0","30","30_A","Spontaneous"
"30_Spontaneous","Det behøver man ikke nej, man kan også komme til fastlandet.","0","30","30_B","Spontaneous"
"30_Spontaneous","Mm. Så jeg ved ikke Holbæk, hvad skulle- hvad skulle være den mærkeligste ting ved Holbæk, det et underligt spørgsmål ikke? For det tror jeg ikke rigtig man lægger mærke til måske sådan når man vokser op-","0","30","30_B","Spontaneous"
"30_Spontaneous","Jamen, jeg","0","30","30_A","Spontaneous"
"30_Spontaneous","xxx tænker det bare byliv jo, det vores, det bare det vi har","0","30","30_A","Spontaneous"
"30_Spontaneous","ja","1","30","30_B","Spontaneous"
"30_Spontaneous","Men jeg tænker Grinsted, er det sådan lidt, øh, landsbys agtigt","0","30","30_B","Spontaneous"
"30_Spontaneous","Nej det, det er bare- det er sådan egentlig ret by generelt, vi har også en- også en vores egen torv, hvor der er masser af butikker også, og også huse","0","30","30_A","Spontaneous"
"30_Spontaneous","mm","1","30","30_B","Spontaneous"
"30_Spontaneous","ja","1","30","30_B","Spontaneous"
"30_Spontaneous","Så jeg ved ikke. mm. En mærkelig oplevelse, jeg tror bare Holbæk der er ret mange bøver- bøver, hvad hedder sådan nogen, Rickier og Brian agtige typer. Du kender ikke sådan xxx bøver?","0","30","30_B","Spontaneous"
"30_Spontaneous","Bøver?","0","30","30_A","Spontaneous"
"30_Spontaneous","Sådan- sådan mere rebeller typer, er det det du mener?","0","30","30_A","Spontaneous"
"30_Spontaneous","Jamen sådan lidt pop smarte, dumme, mm, lidt pumper typer, engang imellem måske. Jeg tror bare at det er måske mere når man er begyndt at gå i byen og sådan noget, at så lagde man mærke til at nogen fra Holbæk måske var sådan lidt dumme og se på der. Kendte du ikke sådan at man siger bøv?","0","30","30_B","Spontaneous"
"30_Spontaneous","Nej jeg har aldrig- jeg synes bare det er første gang at jeg har hørt det- det at bruge det der term der","0","30","30_A","Spontaneous"
"30_Spontaneous","Og siger bøv, haha, freaking bøv, haha. Mm.","0","30","30_B","Spontaneous"
"30_Spontaneous","Er det fordi det- er det en sjællandsk term","0","30","30_A","Spontaneous"
"30_Spontaneous","Mm, det har jeg aldrig fået at vide det skulle være i hvert fald","0","30","30_B","Spontaneous"
"30_Spontaneous","Hvis det er, så kan det godt være det måske kan forklare, hvorfor jeg ikke engang har hørt om det","0","30","30_A","Spontaneous"
"30_Spontaneous","Nej nej, men hvad- hvad ville du sige om sådan nogen dumme typer? Der pumper lidt for meget, drikker lidt for meget, kommer op og slås i byen. Hvad ville du kalde dem?","0","30","30_B","Spontaneous"
"30_Spontaneous","Åh","0","30","30_A","Spontaneous"
"30_Spontaneous","Har i ikke sådan et udtryk?","0","30","30_B","Spontaneous"
"30_Spontaneous","Jeg tror ikke- jeg tror ikke, jeg har aldrig sådan","0","30","30_A","Spontaneous"
"30_Spontaneous","- bedre, sådan første gang der tror jeg altå jeg fuckede den lidt op, for der gik jeg sådan, du ved helt ind til den, bare sådan dertil, for der vidste man jo ikke endnu, at man du ved ligesom skulle rundt om tingene og vise kortet, så der var det sådan dertil, dertil så det tro jeg sådan er blevet meget statisk","0","30","30_B","Spontaneous"
"30_Spontaneous","ja","1","30","30_A","Spontaneous"
"30_Spontaneous","nej","1","30","30_A","Spontaneous"
"30_Spontaneous","jeg er så, det var os en hundrede procent den gik ud af kortet faktisk","0","30","30_A","Spontaneous"
"30_Spontaneous","gik du ud af kortet?","0","30","30_B","Spontaneous"
"30_Spontaneous","ja","0","30","30_A","Spontaneous"
"30_Spontaneous","til sidst der","0","30","30_A","Spontaneous"
"30_Spontaneous","nå<U+2197>","0","30","30_B","Spontaneous"
"30_Spontaneous","var det nødvendigt at gå ud af kortet? xxx det må du jo have følt","0","30","30_B","Spontaneous"
"30_Spontaneous","jeg ved det ikke, det viste bare sådan","0","30","30_A","Spontaneous"
"30_Spontaneous","nå<U+2197>","0","30","30_B","Spontaneous"
"30_Spontaneous","jeg overvejede faktisk lige i starten, sådan allerførste gang vi skulle prøve, og var sådan lidt, har vi to forskellige kort","0","30","30_B","Spontaneous"
"30_Spontaneous","fordi det kunne også have været underligt ikke, hvis man skulle prøve og lave en linje, men man ikke havde det samme kort at arbejde med","0","30","30_B","Spontaneous"
"30_Spontaneous","ej det","1","30","30_A","Spontaneous"
"30_Spontaneous","ja","1","30","30_B","Spontaneous"
"30_Spontaneous","mm, men det vel også det sidste vi når?","0","30","30_B","Spontaneous"
"30_Spontaneous","ja det er det sidste","0","30","30_A","Spontaneous"
"30_Spontaneous","er det første gang du er med til nogen af eksperimenterne her?","0","30","30_B","Spontaneous"
"30_Spontaneous","nej jeg har været til flere eksperimenter","0","30","30_A","Spontaneous"
"30_Spontaneous","okay, ej er de andre sådan gode, er det fedt at være til? jeg synes det her, det var egentlig meget sjovt","0","30","30_B","Spontaneous"
"30_Spontaneous","jaja, de kan være ret morsomme, xxx en gang imellem os sjovt","0","30","30_A","Spontaneous"
"30_Spontaneous","ja, hvad har du ellers været til for noget? hvad har de testet på dig?","0","30","30_B","Spontaneous"
"30_Spontaneous","åh","0","30","30_A","Spontaneous"
"30_Spontaneous","om jeg kan huske, jeg håber jeg kan huske navne på dem, men jeg tror en af dem det var sådan mere en virtual reality prøve var der også en","0","30","30_A","Spontaneous"
"30_Spontaneous","altså hvor du skulle have sådan briller på eller?","0","30","30_B","Spontaneous"
"30_Spontaneous","ja","0","30","30_A","Spontaneous"
"30_Spontaneous","ja","1","30","30_B","Spontaneous"
"30_Spontaneous","det har jeg haft en, og så var der også sådan, der var også nogen andre alien spil og så der sådan nogen mere cobe eksperimenterne også jo, hvor for eksempel vi skal diskuterer på, vi diskuterer en eller anden med hensyn til lister eller hvad vi prioriterer, det sådan meget-","0","30","30_A","Spontaneous"
"30_Spontaneous","altså meget personlig? xxx","0","30","30_B","Spontaneous"
"30_Spontaneous","ja, xxx det sådan meget, kæmpe variationer, inden for eksperimenterne faktisk","0","30","30_A","Spontaneous"
"30_Spontaneous","mm","1","30","30_B","Spontaneous"
"30_Spontaneous","okay","0","30","30_B","Spontaneous"
"30_Spontaneous","interesting","0","30","30_B","Spontaneous"
"30_Spontaneous","så det her det faktisk mere måske sådan, øh, hvor du ikke rigtig har din egen personlighed med i eksperimentet, hvor det skulle du måske mere have i de andre eksperimenter du har været med i?","0","30","30_B","Spontaneous"
"30_Spontaneous","ja det sådan meget for- ja det er sådan egentlig","0","30","30_A","Spontaneous"
"30_Spontaneous","ja","1","30","30_B","Spontaneous"
"30_Spontaneous","ja, det sådan meget forskelligt","0","30","30_A","Spontaneous"
"30_Spontaneous","mm","1","30","30_B","Spontaneous"
"30_Spontaneous","hvad er det du læser her på bss?","0","30","30_B","Spontaneous"
"30_Spontaneous","xxx men jeg læser faktisk ikke xxx, jeg læser faktisk nanoscience","0","30","30_A","Spontaneous"
"30_Spontaneous","nå<U+2197> nå<U+2192>","1","30","30_B","Spontaneous"
"30_Spontaneous","helt derover","0","30","30_A","Spontaneous"
"30_Spontaneous","jamen så skal du vel også, næ nanoscience det er det der ligger på langelandsgade ikke?","0","30","30_B","Spontaneous"
"30_Spontaneous","jamen det sådan, det sådan en, hvor alle sammen godt kan komme med og så være som forsøgsperson","0","30","30_A","Spontaneous"
"30_Spontaneous","ja, men, men nanoscience er den der ligger på langelandsgade, hvor kasernen så ligger længere nede af gaden ikke?","0","30","30_B","Spontaneous"
"30_Spontaneous","ja det er det","0","30","30_A","Spontaneous"
"30_Spontaneous","det sådan i-nano bygning","0","30","30_A","Spontaneous"
"30_Spontaneous","okay","1","30","30_B","Spontaneous"
"30_Spontaneous","ja","1","30","30_B","Spontaneous"
"30_Spontaneous","xxx","0","30","30_A","Spontaneous"
"30_Spontaneous","men ja jeg har haft gået på kasernen tidligere, så jeg kan godt huske bygningen med i-nano, og det var meget drenge der gik der, kan jeg huske, og der var ikke super mange piger man så normalt","0","30","30_B","Spontaneous"
"30_Spontaneous","okay","1","30","30_A","Spontaneous"
"30_Spontaneous","haha","1","30","30_A","Spontaneous"
"30_Spontaneous","nej det rigtig, da jeg startede der var også sådan mest drenge drenge der startede jo","0","30","30_A","Spontaneous"
"30_Spontaneous","var der det?","0","30","30_B","Spontaneous"
"30_Spontaneous","ja","0","30","30_A","Spontaneous"
"30_Spontaneous","hvad læser, hvad læser du, når du så siger du xxx kasernen","0","30","30_A","Spontaneous"
"30_Spontaneous","ja","1","30","30_B","Spontaneous"
"30_Spontaneous","nej men jeg har haft gået der, det gør jeg ikke længere, nu går jeg her på bss, hvor jeg læser, øh, ja nu kommer der sådan et fanzy, og det er marketing and managing communication, og det er et maketing og kommunikations fag jeg læser her, men jeg har, har gået oppe på dramaturgi på kasernen, hvilket er sådan noget teater videnskab","0","30","30_B","Spontaneous"
"30_Spontaneous","okay","1","30","30_A","Spontaneous"
"30_Spontaneous","okay","1","30","30_A","Spontaneous"
"30_Spontaneous","ja, det gik jeg på sidste år og nu går jeg på det her i stedet","0","30","30_B","Spontaneous"
"30_Spontaneous","så jeg har været lidt rundt omkring","0","30","30_B","Spontaneous"
"30_Spontaneous","nå men jeg sådan xxx der har jeg læst nanoscience, nu er jeg fjerde år egentlig","0","30","30_A","Spontaneous"
"30_Spontaneous","altså nanoscience er det bare studiet i sig selv der bare hedder nanoscience? eller er det så sådan grene ud fra nanoscience?","0","30","30_B","Spontaneous"
"30_Spontaneous","det er, det er selve studiet","0","30","30_A","Spontaneous"
"30_Spontaneous","okay","1","30","30_B","Spontaneous"
"30_Spontaneous","man har bare nogen kurser som egentlig høre til forskellige felter indenfor fysik, kemi, matematik, molekylærbiologi","0","30","30_A","Spontaneous"
"30_Spontaneous","mm","1","30","30_B","Spontaneous"
"30_Spontaneous","mm","1","30","30_B","Spontaneous"
"30_Spontaneous","men ja det er sådan egentlig samme studie","0","30","30_A","Spontaneous"
"30_Spontaneous","mm","1","30","30_B","Spontaneous"
"30_Spontaneous","okay","1","30","30_B","Spontaneous"
"30_Spontaneous","er det spændende?","0","30","30_B","Spontaneous"
"30_Spontaneous","ja","0","30","30_A","Spontaneous"
"30_Spontaneous","det det xxx ret sjovt men, men man hører meget om, øh, felter indenfor forskellige områder","0","30","30_A","Spontaneous"
"30_Spontaneous","mm","1","30","30_B","Spontaneous"
"30_Spontaneous","og så ved man bare hvordan, hvad er det der ligesom hænger sammen, men xxx","0","30","30_A","Spontaneous"
"30_Spontaneous","hvad, hvad kan du sådan gå ud og bruge det til? hvad tror du at du vil gøre med det?","0","30","30_B","Spontaneous"
"30_Spontaneous","altså sådan, nanoscience det altså, det jo ikke- et ret nyt felt egentlig generelt jo, og der er faktisk mange områder indenfor arbejdspladser, hvor det sådan en man har brug for, for nano teknologi","0","30","30_A","Spontaneous"
"30_Spontaneous","mm","1","30","30_B","Spontaneous"
"30_Spontaneous","mm","1","30","30_B","Spontaneous"
"30_Spontaneous","ja men er det ikke meget forsker baseret tænker jeg, at man skal ud og være på et eller andet laberatorie af en art, hvor man skal xxx nogen prøver eller, det måske bare inde i mit hoved","0","30","30_B","Spontaneous"
"30_Spontaneous","det sådan-","0","30","30_A","Spontaneous"
"30_Spontaneous","haha","1","30","30_A","Spontaneous"
"30_Spontaneous","jamen det, det, der er faktisk mange muligheder indenfor arbejde faktisk egentlig","0","30","30_A","Spontaneous"
"30_Spontaneous","ja","1","30","30_B","Spontaneous"
"30_Spontaneous","nej men man kan sikkert blive rig på det, det kunne jeg godt forestille mig, xxx det der pengene er, i sådan nogen der jobs","0","30","30_B","Spontaneous"
"30_Spontaneous","det kunne jeg godt forestille mig","0","30","30_B","Spontaneous"
"30_Spontaneous","xxx forskning, men der er også sådan noget mere, man kan også arbejde selvfølgelig indenfor marketing, men hvis man egentlig får mere sådan, hvis man kender meget til det der foregår inden i det felt","0","30","30_A","Spontaneous"
"30_Spontaneous","marketing siger du?","0","30","30_B","Spontaneous"
"30_Spontaneous","jeg vil ikke sige fuldstændig fordi man skal kende til hele hvad er, men man kan godt være med til sådan at være konsulent for eksempel","0","30","30_A","Spontaneous"
"30_Spontaneous","mm","1","30","30_B","Spontaneous"
"30_Spontaneous","okay fordi at, jeg har det sådan, i skal vel ikke promovere nogen ting eller få folk til at købe produkter?","0","30","30_B","Spontaneous"
"30_Spontaneous","nej jeg tror det har man folk til, der egentlig kan sådan noget der","0","30","30_A","Spontaneous"
"30_Spontaneous","ja, i skal jo mere skabe produkterne tænker jeg. er det også sådan noget med for eksempel, altså medicin, at man kan arbejde på novo nordisk og udvikle noget med diabetes medicin xxx","0","30","30_B","Spontaneous"
"30_Spontaneous","ja man kan også, medicin kan også godt være, altså der er noget der hedder nanomedicin for eksempel","0","30","30_A","Spontaneous"
"30_Spontaneous","mm","1","30","30_B","Spontaneous"
"30_Spontaneous","altså-","0","30","30_A","Spontaneous"
"30_Spontaneous","er det så et kursus man tager, eller er det en uddannelse?","0","30","30_B","Spontaneous"
"30_Spontaneous","der er faktisk sådan en, øh, det sådan et speciale, det et special område man kan tage når man læser kandidaten i nanoscience. så kan man vælge det indenfor nanomadicin","0","30","30_A","Spontaneous"
"30_Spontaneous","mm","1","30","30_B","Spontaneous"
"30_Spontaneous","okay","1","30","30_B","Spontaneous"
"30_Spontaneous","jamen hvad, hvad er dit område så?","0","30","30_B","Spontaneous"
"30_Spontaneous","jeg, jeg er mere, jeg har valgt strukturel biologi og biofysik","0","30","30_A","Spontaneous"
"30_Spontaneous","det lyder svært","0","30","30_B","Spontaneous"
"30_Spontaneous","ja","0","30","30_A","Spontaneous"
"30_Spontaneous","det synes jeg lyder rigtig svært","0","30","30_B","Spontaneous"
"30_Spontaneous","men det er det måske ikke?","0","30","30_B","Spontaneous"
"30_Spontaneous","eller det er måske på den fede måde så","0","30","30_B","Spontaneous"
"30_Spontaneous","nah xxx","0","30","30_A","Spontaneous"
"30_Spontaneous","det fedt, det er ret fedt emne, for det egentlig bare, du skal sådan, du har, det jo bare sådan noget, hvordan er det den xxx, en øh, en molekyle er opbygget","0","30","30_A","Spontaneous"
"30_Spontaneous","mm","1","30","30_B","Spontaneous"
"30_Spontaneous","vi selvfølgelig, vi kikker, jeg kikker mere på makro molekyler som proteiner","0","30","30_A","Spontaneous"
"30_Spontaneous","mm","1","30","30_B","Spontaneous"
"30_Spontaneous","så vi skal bare kikke, se efter hvordan er den opbygget, hvordan er sekvenserne","0","30","30_A","Spontaneous"
"30_Spontaneous","eller kunne være, måske, jeg snakker for meget her, men","0","30","30_A","Spontaneous"
"30_Spontaneous","nej men at det ikke er, jeg ved intet om det der, så du snakker bare","0","30","30_B","Spontaneous"
"30_Spontaneous","nej men xxx","0","30","30_A","Spontaneous"
"30_Spontaneous","der kunne jeg nok godt lære noget, haha","0","30","30_B","Spontaneous"
"30_Spontaneous","det bare generelt, øh, hvordan ser et proteine ud forskellige situationer","0","30","30_A","Spontaneous"
"30_Spontaneous","mm","1","30","30_B","Spontaneous"
"30_Spontaneous","det bare sådan","0","30","30_A","Spontaneous"
"30_Spontaneous","hvordan ser proteiner ud i forskellige situationer?","0","30","30_B","Spontaneous"
"30_Spontaneous","uh, der er faktisk mange forskellige proteiner jo","0","30","30_A","Spontaneous"
"30_Spontaneous","okay, haha","1","30","30_B","Spontaneous"
"30_Spontaneous","det det det, der skal man, der det sådan uendelig lang liste så","0","30","30_A","Spontaneous"
"30_Spontaneous","uh, haha","1","30","30_B","Spontaneous"
"30_Spontaneous","nå","1","30","30_B","Spontaneous"
"30_Spontaneous","men, ja men så lærer vi også for eksempel forskellige metoder til ligesom at, øh, kunne bestemme det","0","30","30_A","Spontaneous"
"30_Spontaneous","mm","1","30","30_B","Spontaneous"
"30_Spontaneous","okay","1","30","30_B","Spontaneous"
"30_Spontaneous","og jeg, jeg, jeg, jeg skal til at specialisere indenfor en af dem, noget der hedder nmr, eller nuclear magnetic resonance","0","30","30_A","Spontaneous"
"30_Spontaneous","mm","1","30","30_B","Spontaneous"
"30_Spontaneous","jeg tror faktisk, det, det blev, det blev faktisk egentlig ret, øh, komplekst her","0","30","30_A","Spontaneous"
"30_Spontaneous","åh nej haha","1","30","30_B","Spontaneous"
"30_Spontaneous","ja","1","30","30_B","Spontaneous"
"30_Spontaneous","men, generelt det bare ved at bruge magnet feltet til at hvordan man så kan bestemme, hvordan en protein er opbygget","0","30","30_A","Spontaneous"
"30_Spontaneous","hvad kan man bruge det til?","0","30","30_B","Spontaneous"
"30_Spontaneous","sådan, hvad, hvad lærer man ud af det så?","0","30","30_B","Spontaneous"
"30_Spontaneous","jamen xxx","0","30","30_A","Spontaneous"
"30_Spontaneous","er det alt, er det alt i grundstenene i verden man nærmest lærer ud fra det?","0","30","30_B","Spontaneous"
"30_Spontaneous","det også en af, altså man, det kan også give os xxx bedre forståelse for hvordan vi så kan, øh,","0","30","30_A","Spontaneous"
"30_Spontaneous","få hvis, jamen ja så, det mere sådan en ret, øh, det generelt for at finde ud af at forstå meget bedre på hvordan alt er opbygget generelt","0","30","30_A","Spontaneous"
"30_Spontaneous","mm","1","30","30_B","Spontaneous"
"30_Spontaneous","jeg tror det er godt at vi er mange forskellige mennesker, der kan forskellige ting, haha, for det er ikke der jeg er","0","30","30_B","Spontaneous"
"30_Spontaneous","hov, nu hvor du havde prøvet forsøg før, ved du hvordan de gør i forhold til med betaling også, fordi man har jo bare givet sit cpr nummer","0","30","30_B","Spontaneous"
"30_Spontaneous","jamen det, det tager egentlig sådan to til seks uger, før man egentlig får det der betaling der","0","30","30_A","Spontaneous"
"30_Spontaneous","nå<U+2192> det var lang tid","0","30","30_B","Spontaneous"
"30_Spontaneous","nå<U+2192>","1","30","30_B","Spontaneous"
"30_Spontaneous","ja, men","0","30","30_A","Spontaneous"
"30_Spontaneous","for jeg har hørt det er lidt forskelligt om man får sat det ind, eller om de bare sådan giver pengene","0","30","30_B","Spontaneous"
"30_Spontaneous","jaja, det også, det, det også forskellige præmier xxx forskellige penge, men der er også det der hvor man bare får gavekort eller","0","30","30_A","Spontaneous"
"30_Spontaneous","nå<U+2192> er det så til en specifik butik, eller er det sådan generelt gavekort til-","0","30","30_B","Spontaneous"
"30_Spontaneous","så det generelt, så skal man selv vælge hvad man gerne vil bruge det til","0","30","30_A","Spontaneous"
"30_Spontaneous","okay, så det er sådan et århus gavekort ting?","0","30","30_B","Spontaneous"
"30_Spontaneous","ja","0","30","30_A","Spontaneous"
"30_Spontaneous","okay","0","30","30_B","Spontaneous"
"30_Spontaneous","ja men der er jo også nogen af dem hvor det så kommer fra specifikke butikker, men jeg har også haft en hvor man så får, øh, dagligvare faktisk også","0","30","30_A","Spontaneous"
"30_Spontaneous","så man kan bruge sådan i netto, eller mener du får dagligvarenen, så du får bananer og","0","30","30_B","Spontaneous"
"30_Spontaneous","ja","1","30","30_A","Spontaneous"
"30_Spontaneous","ja det, det, det har jeg faktisk en gang, xxx, jeg fik en af dem, ja en af dem det var blandt andet, jeg fik blandt andet en rullepølse til det","0","30","30_A","Spontaneous"
"30_Spontaneous","det lidt sært","0","30","30_B","Spontaneous"
"30_Spontaneous","what, haha","0","30","30_B","Spontaneous"
"30_Spontaneous","det var sådan en, en smagsprøve eksperiment egentlig","0","30","30_A","Spontaneous"
"30_Spontaneous","nå<U+2192>","1","30","30_B","Spontaneous"
"30_Spontaneous","så jeg går ud fra at det, det","0","30","30_A","Spontaneous"
"30_Spontaneous","vidste du godt da du gik til eksperimentet at det var sådan du ville blive betalt i rullepølse?","0","30","30_B","Spontaneous"
"30_Spontaneous","man kan sige ja jeg manglede lidt noget så jeg tænkte bare, jeg vil bare lige, lige få noget for gratis egentlig","0","30","30_A","Spontaneous"
"30_Spontaneous","ja","1","30","30_B","Spontaneous"
"30_Spontaneous","okay, så tror jeg hellere jeg vil betales i kontanter, haha, end i rullepølse","0","30","30_B","Spontaneous"
"30_Spontaneous","ja det er også nogen der laver eksperimenter hvor man får kontanter også, enten i seddel og mønter, men når det er sådan elektronisk også så kan der godt gå to til seks uger før man egentlig får dem","0","30","30_A","Spontaneous"
"30_Spontaneous","mm","1","30","30_B","Spontaneous"
"30_Spontaneous","okay","1","30","30_B","Spontaneous"
"30_Spontaneous","nej men jeg går ud fra at de kan finde alt på baggrund af det der cpr nummer de har fået","0","30","30_B","Spontaneous"
"30_Spontaneous","bare sådan lidt, jamen i har ikke fået nogen- de har jo ikke fået nogen bankoplysninger, men det er åbenbart connected alt sammen","0","30","30_B","Spontaneous"
"30_Spontaneous","det fordi at de, de","0","30","30_A","Spontaneous"
"30_Spontaneous","nej men det er fordi, nej men de giver, øh, de, de øh sætter ind i nem id, nej, nej jeg mener nem kontoen, tror jeg","0","30","30_A","Spontaneous"
"30_Spontaneous","okay, det kan man bare gøre uden noget andet end, end cpr nummeret?","0","30","30_B","Spontaneous"
"30_Spontaneous","ja, for nem konto det er der hvor man normalt får su og alt det der, det så der man så, de så indsætter de","0","30","30_A","Spontaneous"
"30_Spontaneous","okay","0","30","30_B","Spontaneous"
"30_Spontaneous","det kommer an på hvad man selv har valgt som nem konto","0","30","30_A","Spontaneous"
"30_Spontaneous","ja okay","1","30","30_B","Spontaneous"
"30_Spontaneous","crazy","0","30","30_B","Spontaneous"
"30_Spontaneous","hvad skal vi prøve at få fat i hende der, og komme afsted? der er vel ikke mere for os?","0","30","30_B","Spontaneous"
"30_Spontaneous","mm","1","30","30_A","Spontaneous"
"30_Spontaneous","skal vi?","0","30","30_B","Spontaneous"
"30_Spontaneous","kan det være fordi at, øh, måske det bliver optaget for at se hvordan vi egentlig snakker videre på det","0","30","30_A","Spontaneous"
"30_Spontaneous","uh, er det en del af eksperimentet","0","30","30_B","Spontaneous"
"30_Spontaneous","det kan det, det kan være xxx, det faktisk ret godt det der","0","30","30_A","Spontaneous"
"30_Spontaneous","men os, men de har jo sagt hvornår det vil slutte","0","30","30_B","Spontaneous"
"30_Spontaneous","xxx","0","30","30_A","Spontaneous"
"30_Spontaneous","de må vel ikke holde på os længere end de lover","0","30","30_B","Spontaneous"
"30_Spontaneous","det burde faktisk være slut nu her fordi det egentlig 15.45","0","30","30_A","Spontaneous"
"30_Spontaneous","ja ikke?","0","30","30_B","Spontaneous"
"30_Spontaneous","we have a, we have a life","0","30","30_B","Spontaneous"
"30_Spontaneous","medmindre hvis vi xxx, medmindre hvis vi var for langsomme jo","0","30","30_A","Spontaneous"
"30_Spontaneous","men","0","30","30_A","Spontaneous"
"30_Spontaneous","nej men sådan den stoppede os jo i kortet, og vi var så tæt på faktisk og afslutte det der kort, jeg har det lidt dårligt over vi ikke lige nåede den til sidst","0","30","30_B","Spontaneous"
"30_Spontaneous","ja","1","30","30_A","Spontaneous"
"30_Spontaneous","mm","1","30","30_A","Spontaneous"
"30_Spontaneous","men jeg føler mere hun har glemt os, end at det her det er en del af- eller det ved jeg ikke, for den optager selvfølgelig","0","30","30_B","Spontaneous"
"30_Spontaneous","haha","1","30","30_A","Spontaneous"
"30_Spontaneous","men det har vel ikke så meget at gøre med vores sådan, jeg forstår faktisk ikke fordi det nedenunder, der var det meget sådan sprogligt, det var det vel ikke så meget her","0","30","30_B","Spontaneous"
"30_Spontaneous","nej","1","30","30_A","Spontaneous"
"30_Spontaneous","eller jo, det måske sådan den måde vi snakkede til hinanden på","0","30","30_B","Spontaneous"
"30_Spontaneous","ja men det også det, jeg tror også det er det der er formålet med den, med at have et kamera deroppe, det for at se hvordan vi overhoved kommunikerer med hinanden","0","30","30_A","Spontaneous"
"30_Spontaneous","ja","1","30","30_B","Spontaneous"
"30_Spontaneous","kommunikerer vi rigtig godt tror du?","0","30","30_B","Spontaneous"
"30_Spontaneous","mm","1","30","30_A","Spontaneous"
"30_Spontaneous","jeg tror altså det gik nogenlunde","0","30","30_B","Spontaneous"
"30_Spontaneous","jaja, det jeg tror xxx, det tog meget tid for egentlig at løse den der ailien spil der","0","30","30_A","Spontaneous"
"30_Spontaneous","men hvis det ikke er det der egentlig er den vigtige del i det, det vel ikke vigtigt om vi tror at den skulle dræbes eller ej, det var vel mere vigtigt hvordan vi sagde det til hianden, måske","0","30","30_B","Spontaneous"
"30_Spontaneous","ja","0","30","30_B","Spontaneous"
"30_Spontaneous","tror du ikke det?","0","30","30_B","Spontaneous"
"30_Spontaneous","xxx","0","30","30_A","Spontaneous"
"30_Spontaneous","hvis det er sprogbrug?","0","30","30_B","Spontaneous"
"30_Spontaneous","ja det vil også nok sige","0","30","30_A","Spontaneous"
"30_Spontaneous","og så lærte du også ordet bøv, så det jo også altid noget","0","30","30_B","Spontaneous"
"30_Spontaneous","bøv","0","30","30_A","Spontaneous"
"30_Spontaneous","ja, nej bøv","0","30","30_B","Spontaneous"
"30_Spontaneous","bøv","0","30","30_A","Spontaneous"
"30_Spontaneous","bare være sådan b ø v, bøv","0","30","30_B","Spontaneous"
"30_Spontaneous","bøv","0","30","30_A","Spontaneous"
"30_Spontaneous","ja, haha","0","30","30_B","Spontaneous"
"30_Spontaneous","ja","0","30","30_B","Spontaneous"
"30_Spontaneous","okay","0","30","30_A","Spontaneous"
"30_Spontaneous","det kan du altså godt bruge, det et godt ord","0","30","30_B","Spontaneous"
"30_Spontaneous","allright","0","30","30_A","Spontaneous"
"30_Spontaneous","men jeg tror altså at jeg begynder og pakke mig sammen, fordi jeg skal, je- jeg skal læse","0","30","30_B","Spontaneous"
"30_Spontaneous","nå<U+2192> ja det skal jeg jo faktisk også, hov nu den slukket","0","30","30_A","Spontaneous"
