"U_ID","Transcription","Repair","Pair","Interlocutor","Task"
"59_Spontaneous","Haha",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja, ja, det skjønner jeg, det går ikke an- d- du tar det ikke tilbake igjen og bare åh, mm og koser med det, liksom",0,"59","59_A","Spontaneous"
"59_Spontaneous","Nei, ikke sant?",0,"59","59_B","Spontaneous"
"59_Spontaneous","Nei",0,"59","59_A","Spontaneous"
"59_Spontaneous","Så det er det verste jeg har gått gjennom da, av sånne opplevelser. Ja, ok Tell each other of the worst-",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_A","Spontaneous"
"59_Spontaneous","Mm",0,"59","59_A","Spontaneous"
"59_Spontaneous","Worst experience you've had with a boss",0,"59","59_A","Spontaneous"
"59_Spontaneous","Boss",0,"59","59_B","Spontaneous"
"59_Spontaneous","Jeg tror ikke jeg ha- jeg har hatt fli- fine sjefer",0,"59","59_A","Spontaneous"
"59_Spontaneous","Jeg har ikke hatt noen, jeg. Jeg- har jeg óg, det",0,"59","59_B","Spontaneous"
"59_Spontaneous","Eh, har ikke du blitt seksuelt trakassert på jobb?",0,"59","59_A","Spontaneous"
"59_Spontaneous","Jeg kommer ikke på-",0,"59","59_B","Spontaneous"
"59_Spontaneous","Jo, men det var ikke av sjefen min",0,"59","59_B","Spontaneous"
"59_Spontaneous","Nei, haha",0,"59","59_A","Spontaneous"
"59_Spontaneous","Haha",0,"59","59_B","Spontaneous"
"59_Spontaneous","Sånn Neimen det gikk fint",0,"59","59_A","Spontaneous"
"59_Spontaneous","Litt må du jo tåle, xxx",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja, haha",0,"59","59_A","Spontaneous"
"59_Spontaneous","Eh",0,"59","59_B","Spontaneous"
"59_Spontaneous","xxx What you're really bad at. Åh, xxx, haha. Hvor lang tid ha-",0,"59","59_A","Spontaneous"
"59_Spontaneous","Haha, hvor lang tid har vi da? Eh",0,"59","59_B","Spontaneous"
"59_Spontaneous","Noe jeg er skikkelig dårlig på",0,"59","59_B","Spontaneous"
"59_Spontaneous","Å vite hva du skal si til riktig tid",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja, det s- å, ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Know your time and place",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Det er sant. Jeg tror jeg har samme",0,"59","59_A","Spontaneous"
"59_Spontaneous","Så merker jeg det- i- i det det er fors- ja. Fors- ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Du sier det, og så innser du det i akkurat i det du sa det, at nå sa jeg noe dumt",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Sånn som i g- i bursdagen i går- Nei, jeg gjorde ikke noe da, men ikke sant? Da sitter jeg i et rom og jeg er venner med alle som er der, for det var litt sånn, fadderstyret og liksom den andre gjengen. Og jeg tenkte sånn Å, jeg er venn med alle, jeg kan si hva som helst her nå. Så hm, nei, nei skal vi tenke oss om to ganger før vi- før vi sier noe da. Det-",0,"59","59_B","Spontaneous"
"59_Spontaneous","Nei xxx",0,"59","59_A","Spontaneous"
"59_Spontaneous","Nei",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_A","Spontaneous"
"59_Spontaneous","Nei, haha, xxx, ja, haha",0,"59","59_A","Spontaneous"
"59_Spontaneous","Jeg tenker, er det deg, Elise og Solveig så kan jeg si hva som helst",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja, ja, da er det ikke noe problem, da liksom, f- flyter xxx",0,"59","59_B","Spontaneous"
"59_Spontaneous","Da er det liksom, da flyter det, men det er noen man skal være litt sånn Tenk deg om, én gang til",0,"59","59_A","Spontaneous"
"59_Spontaneous","Men, eh-",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja, ja. Og jeg hadde jo reagert hvis noen andre hadde gjort noe- det samme med meg, på en måte. Hvis vi sitter med, ja eh- Trine og Inger Marie og ja- som jeg ikke er så trygg på, og liksom folk bare Ja, du vet Daniel og så bare forteller om mitt liv, xxx å, kunne ikke vi hatt litt sånn-, ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja, ja",0,"59","59_A","Spontaneous"
"59_Spontaneous","Mm",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_A","Spontaneous"
"59_Spontaneous","Haha",0,"59","59_A","Spontaneous"
"59_Spontaneous","xxx, da tar vi en sånn en",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_A","Spontaneous"
"59_Spontaneous","Two TV-series that you think the other would like",0,"59","59_A","Spontaneous"
"59_Spontaneous","Jeg tror- der har vi veldig forskjellig, eh, preferanser, tror jeg",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja, hva ser du på?",0,"59","59_B","Spontaneous"
"59_Spontaneous","Eh, nei, jeg har nettopp fullført- Det siste jeg har sett, da, det var liksom Suits og eh, jeg så bare Friends xxx",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Det er sånn jeg liker. Men jeg orke- Suits- e- eh, Friends det se- det kan jeg liksom se sånn-",0,"59","59_B","Spontaneous"
"59_Spontaneous","Nei?",0,"59","59_A","Spontaneous"
"59_Spontaneous","Det kan jeg kose meg med",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_A","Spontaneous"
"59_Spontaneous","Men, eh, det er for mange sesonger, altså, ja. Jeg kan ikke begynne nå føler jeg",0,"59","59_B","Spontaneous"
"59_Spontaneous","Suits?",0,"59","59_A","Spontaneous"
"59_Spontaneous","Jo, det var det jeg gjorde",0,"59","59_A","Spontaneous"
"59_Spontaneous","Å, jeg føler jeg henger så langt etter",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja, jeg begynte på e- på nr. 1, jeg. Jeg begynte på Netflix, så tok jeg serie 1 til 6, for de har bare 6 sesonger, og så så jeg alt. Fordi at det jeg har av og til, sånn som deg, hoppa inn litt her og der, sett en episode her og der. Og det er gøy, det, men det er mye gøyere hvis du ser, liksom, alt på nytt",0,"59","59_A","Spontaneous"
"59_Spontaneous","Åja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja, ja, hvis du s- kan hele- Jeg er bare så redd for når jeg begynner sånn så blir jeg så oppslukt at je- jeg ser liksom alt. Det tar liksom alt for mye tid",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja, mm",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja, jeg tror det tok meg en uke, liksom. Hver es- episode er t- en time, liksom, men",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ikke sant? Det- Game of Thrones, eh",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja, ja",0,"59","59_A","Spontaneous"
"59_Spontaneous","Jeg begynte på det i fjor høst. Og i løpet av liksom noen få u- i det første semesteret liksom, så begynte jeg på det. Jeg hadde jo ikke sett en eneste episode. Og i løpet av den uka, eller, eh, to uker da, så er det liksom Ja, ferdig med- haha, xxx, har ikke sett noen ting annet. Jeg er litt sånn, men, jo, eh. For Knut liker Sui- altså, det- han synes det er dritgøy, sånn som kan ikke vi se på det sammen?, Nei, jeg orker ikke begynne å se fra begynnelsen av",0,"59","59_B","Spontaneous"
"59_Spontaneous","Åja",0,"59","59_A","Spontaneous"
"59_Spontaneous","Haha",0,"59","59_A","Spontaneous"
"59_Spontaneous","Haha",0,"59","59_A","Spontaneous"
"59_Spontaneous","Er ikke det typisk",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_A","Spontaneous"
"59_Spontaneous","Nei, jeg- jeg skjønner det, men gjør det xxx",0,"59","59_A","Spontaneous"
"59_Spontaneous","xxx",0,"59","59_B","Spontaneous"
"59_Spontaneous","Jo, fordi at nå sitter jeg og er litt sånn der å, hva skal jeg se på?, for jeg har ikke noe å se på som går nå, som jeg har lyst å følge med på",0,"59","59_B","Spontaneous"
"59_Spontaneous","Nei, ikke jeg heller. Ikke jeg heller",0,"59","59_A","Spontaneous"
"59_Spontaneous","Og da er det like greit å-",0,"59","59_B","Spontaneous"
"59_Spontaneous","Har du sett, eh, Wunderland?",0,"59","59_A","Spontaneous"
"59_Spontaneous","Nei",0,"59","59_B","Spontaneous"
"59_Spontaneous","Det er en sånn- det går på TV2Sumo, da. Har du det?",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Der er det-",0,"59","59_A","Spontaneous"
"59_Spontaneous","Eller, pappa har, men, basically min",0,"59","59_B","Spontaneous"
"59_Spontaneous","Haha, å bitch ass",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Der er det en serie om xxx, vet du hva xxx er? Det er de som liker sånn gamle amerikanske biler fra sånn 50-/60-tallet. Så er de xxx Jeg er fra Halden og de kjører- eh",0,"59","59_A","Spontaneous"
"59_Spontaneous","Nei",0,"59","59_B","Spontaneous"
"59_Spontaneous","Åja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Å, så gøy",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja, ja, ja, ja, og de drikker og de er på xxx og xxx kjerring, og jeg skal få meg kjerring, ja liksom, det er så fantastisk gøy, det må du bare se",0,"59","59_A","Spontaneous"
"59_Spontaneous","Haha",0,"59","59_B","Spontaneous"
"59_Spontaneous","Men da ser du på og er litt sånn der, eh, du ler av de, ja, ok, ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ler av det. Ja, ja, ja, ja. Ja, ja",0,"59","59_A","Spontaneous"
"59_Spontaneous","Det er Vere hele gjengen og det er bare-",0,"59","59_A","Spontaneous"
"59_Spontaneous","Det er så vittig. Det er så gøy at man, på en måte, vi bor i samme land på en måte, nokså samme kultur og så er det så ulikt, det er- nei",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja, ja, ja",0,"59","59_A","Spontaneous"
"59_Spontaneous","xxx jo ikke de, liksom. Det- nei",0,"59","59_A","Spontaneous"
"59_Spontaneous","Hm, jeg skal sjekke ut",0,"59","59_B","Spontaneous"
"59_Spontaneous","Det er gøy",0,"59","59_A","Spontaneous"
"59_Spontaneous","Sjekk det ut",0,"59","59_A","Spontaneous"
"59_Spontaneous","Det er veldig bra",0,"59","59_A","Spontaneous"
"59_Spontaneous","Eh, xxx, things about where xxx, åja, hvor",0,"59","59_B","Spontaneous"
"59_Spontaneous","Vi bodde jo opp samm- samme- bodde jo opp? Vi vokste opp samme sted",0,"59","59_A","Spontaneous"
"59_Spontaneous","Eh",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","(sukk) Jeg tror ikke det var så mye-",0,"59","59_A","Spontaneous"
"59_Spontaneous","Men litt forskjeller må det jo være kontra Andøya og Greipstad",0,"59","59_B","Spontaneous"
"59_Spontaneous","Det er det jo. Men jeg var jo- jeg var nok mer skjerma, for alt",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Tror vi bodde i en sånn boble",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja, det er jo litt idyllisk der ute",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja, jeg tror- jeg har jo ikke opplevd så mye egentlig",0,"59","59_A","Spontaneous"
"59_Spontaneous","Nei",0,"59","59_B","Spontaneous"
"59_Spontaneous","Hm, jeg vet ikke, det rareste- Det er litt sånn, eh, det er litt sånn bygdete og man, eh, man kjenner jo ikke, eller man kjenner alle veldig godt. Så det er nesten litt sånn at man går bare- vi går liksom alltid bare, eh, rett inn i husene til hverandre, på en måte",0,"59","59_B","Spontaneous"
"59_Spontaneous","Har du-",0,"59","59_A","Spontaneous"
"59_Spontaneous","Mm",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja, for det er en sånn greie xxx",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","At vi låser- for meg er det helt rart å komme til folk og så er døra låst- Da er det sånn å, er dere ikke hjemme? Skal jeg liksom gå xxx avtalt. Jeg går liksom rett inn, og nå-",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja, haha",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja, det er sant det",0,"59","59_A","Spontaneous"
"59_Spontaneous","Du gjør det hjemme hos meg xxx",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja, ja, ja. Jeg gjør det over ho- over hos alle",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_A","Spontaneous"
"59_Spontaneous","Så nå har vi fått sånn, eh, alarm på døra nede så hvis den åpnes, så plinger det. Fordi at vi har noen naboer, eh, en ting er å gå inn i gangen, det gjør jeg, men jeg går aldri helt inn. Skjønner du? At vi har opplevd at vi kommer-",0,"59","59_B","Spontaneous"
"59_Spontaneous","Åja",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja, ja",0,"59","59_A","Spontaneous"
"59_Spontaneous","Inn i stua?",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja, ja. Sånn at du oppdager at du kommer ut fra badet og går naken for du tror at du er alene hjemme. Og at mamma liksom går fra badet til soverommet og så plutselig står naboen i trappa litt sånn her Ja, men hei Hildegunn! Du, jeg lurte en- på en ting. Angående postkassestativet, skal det ma-, skjønner du? Det er litt sånn. Så nå, hver gang vi går inn så pip xxx, blir helt gal av det, men det er bedre det enn at liksom naboen, ja. For vi har i alle fall spi- spesielt to naboer som er litt sånn der, eh, ja bare valser rett inn og-",0,"59","59_B","Spontaneous"
"59_Spontaneous","Hæ?",0,"59","59_A","Spontaneous"
"59_Spontaneous","Haha",0,"59","59_A","Spontaneous"
"59_Spontaneous","Hæ?",0,"59","59_A","Spontaneous"
"59_Spontaneous","Haha",0,"59","59_A","Spontaneous"
"59_Spontaneous","Oi",0,"59","59_A","Spontaneous"
"59_Spontaneous","Det er drøyt",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja, for det er for mye igjen",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Men det er jo sånn hos oss, altså, d- der er det ingen som går inn til hverandre ut- Altså til min beste venninne, vi har vært venner i liksom sånn 20 år. Jeg kunne aldri ha gått inn døra og si bare sånn-",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Så rart",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja, for det er sånn. Da vi fra, eh, Greipstad og Søgne kom, og ble venn med folk fra xxx-området, så kom vi og så, eh, du forventer på en måte at døra skal være åp- du stanger nesten i døra for det er sånn, åja det er låst liksom",0,"59","59_B","Spontaneous"
"59_Spontaneous","Det er morsomt",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_A","Spontaneous"
"59_Spontaneous","Haha",0,"59","59_A","Spontaneous"
"59_Spontaneous","Det er rart",0,"59","59_A","Spontaneous"
"59_Spontaneous","Og ja, og mange av de syntes jo det var litt sånn åja, litt frekt av han å bare gå inn uten å liksom vente på- Åja, jeg trodde det var helt vanlig. At du går inn i gangen og så roper du sånn Hallo xxx",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_A","Spontaneous"
"59_Spontaneous","Jøss",0,"59","59_A","Spontaneous"
"59_Spontaneous","Det gjør ikke jeg til familien engang",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ikke?",0,"59","59_B","Spontaneous"
"59_Spontaneous","I de- eller, hvis jeg skulle gjort det, så er det i det jeg går inn så ringer jeg på sånn at de hører at jeg kommer. Litt sånn som at dere har sånn ringelyd i håndtaket",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja, ja, ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Det er- det er faktisk gøy. At det er så forskjellig",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Og så er det liksom så- xxx, Greipstad og Kristiansand er så nære, Søgne òg. Og så er det på en måte sånne forskjeller at, eh. Jeg blir litt sur hvis jeg kommer hjem- altså, vi låser jo ikke døra når vi drar hjemmefra heller",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja, det er jo det. Ja",0,"59","59_A","Spontaneous"
"59_Spontaneous","Haha, dø- døra er liksom konsekvent åpen",0,"59","59_B","Spontaneous"
"59_Spontaneous","Å herre min hatt",0,"59","59_A","Spontaneous"
"59_Spontaneous","Kødder du?",0,"59","59_A","Spontaneous"
"59_Spontaneous","Nei, nei",0,"59","59_B","Spontaneous"
"59_Spontaneous","Har dere aldri hatt innbrudd?",0,"59","59_A","Spontaneous"
"59_Spontaneous","Nei, eh, vi låser på sånne dager hvor det typisk er innbrudd, sånn julaften, påskeaften, altså sånne dager, hvis vi skal bort da så låser vi. Ellers så er døra så og si alltid åpen",0,"59","59_B","Spontaneous"
"59_Spontaneous","Sånn påske- ja",0,"59","59_A","Spontaneous"
"59_Spontaneous","Kødder du?",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja, for i- på Andøya, hvis du gjør det så, det har skjedd så mye at- fordi alle har bilnøklene i g- i gangen, ikke sant? I et sånt nøklerom. Så da er det veldig mange som bare har stukket hånden inn og tatt nøklene og så bare s- tatt bilen liksom. Og det er jo- det er jo ikke så kult",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja, d-",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Åja, ja, ja, ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Nei, og så føler jeg, eh, ja, hvis du på en måte skulle gjort innbrudd et sted, så tenker du gjør det heller på Andøya hvor folk har litt penger, enn på en måte på bygda. Ja, men skjønner du? Det er jo litt sånn- du har jo-",0,"59","59_B","Spontaneous"
"59_Spontaneous","Haha, enn Greipstad",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja. Ja, ja, ja",0,"59","59_A","Spontaneous"
"59_Spontaneous","Det er noen som har Porsche utenfor, og så er det noen som har Ford, xxx. Ja",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja, det er- ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Jeg er litt sånn, når jeg hører om folk som har stjålet kunstverk på Andøya, så er jeg litt sånn Ja, du kan gjerne komme å stjele IKEA-bildet mitt på Greipstad!, altså vi er- haha, det er litt forskjell liksom, ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Haha, ja det er sant",0,"59","59_A","Spontaneous"
"59_Spontaneous","Eh",0,"59","59_B","Spontaneous"
"59_Spontaneous","(kremt)",0,"59","59_A","Spontaneous"
"59_Spontaneous","weirdest conversation you've overheard",0,"59","59_A","Spontaneous"
"59_Spontaneous","you've overheard",0,"59","59_B","Spontaneous"
"59_Spontaneous","Det var en gang. Jeg satt på bussen, og så begynte de å snakke om sånn her at xxx som hadde hatt kreft. Og så sa hun sånn der Ja, han hadde jo ikke kreft-kreft, han hadde kreft. Og da- da fikk jeg bare sånn, hva er- xxx å ha kreft men ikke kreft, haha. Jeg skjønte ikke det. Og til den dag i dag, så er jeg sånn hva er kreft-kreft",0,"59","59_A","Spontaneous"
"59_Spontaneous","Mm",0,"59","59_B","Spontaneous"
"59_Spontaneous","Haha",0,"59","59_B","Spontaneous"
"59_Spontaneous","Haha",0,"59","59_B","Spontaneous"
"59_Spontaneous","Det er det rareste",0,"59","59_B","Spontaneous"
"59_Spontaneous","Betyr det?",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja, han hadde ikke kreft-kreft da, men han hadde kreft. Hva betyr det?",0,"59","59_A","Spontaneous"
"59_Spontaneous","Det skjønner jeg ikke",0,"59","59_A","Spontaneous"
"59_Spontaneous","xxx kreft eller så er det ikke kreft, det er jo ikke noe sånn-",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_A","Spontaneous"
"59_Spontaneous","Det er ikke sånn halv-kreft, liksom",0,"59","59_A","Spontaneous"
"59_Spontaneous","Nei, for det er på en måte så alvorlig- det er liksom sånn, ja han var ikke helt i f- han var litt sånn, ja han var forkjøla, da, det var ikke forkjøla-forkjøla, men litt forkj- Det kan du på en måte si, eh, men så er det sånn, enten har du kreft eller så har du ikke kreft. Det er jo ikke noe sånn Du har bare litt kreft i dag sånn, haha. Og så Jeg kommer. Nei, nei, det- men spurte ikke den andre personen sånn- var det bare sånn Åja, skjønner?",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_A","Spontaneous"
"59_Spontaneous","Nei",0,"59","59_A","Spontaneous"
"59_Spontaneous","Litt pjusk, mm",0,"59","59_A","Spontaneous"
"59_Spontaneous","Kreft? haha",0,"59","59_A","Spontaneous"
"59_Spontaneous","Haha, ja",0,"59","59_A","Spontaneous"
"59_Spontaneous","Kreft-kreft",0,"59","59_A","Spontaneous"
"59_Spontaneous","Haha",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ikke kreft-kreft, altså. Haha",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja, ja, ja, mm",0,"59","59_A","Spontaneous"
"59_Spontaneous","Åja, ja, ok",0,"59","59_A","Spontaneous"
"59_Spontaneous","I alle dager?",0,"59","59_B","Spontaneous"
"59_Spontaneous","Mm",0,"59","59_A","Spontaneous"
"59_Spontaneous","Jeg vet ikke hv- jeg husker ikke hvor gamle de var, men det var to jenter. Eller jeg vet ikke, kanskje de antar- sånn, hvis du har for eksempel føflekk. Ikke sant? Du fjerner en føflekk og så får du vite at det er kreft i den. Så er det jo- har du hatt kreft, men du har ikke hatt kreft-kreft. Kanskje det er det de mener",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Nei, men da hadde jeg jo, eh- men da måtte jeg spurt. Sånn hvis du bare sagt sånn, eh, ja Elise har fått kreft, men det er ikke kreft-kreft. Så hadde ikke jeg vært sånn her Åja, jeg skjønner, xxx hæ? Hva mener xxx? Ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja, ja",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_A","Spontaneous"
"59_Spontaneous","xxx hva betyr det? Ja, mm",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja, xxx litt rart. Jeg har tenkt på det",0,"59","59_A","Spontaneous"
"59_Spontaneous","Rart",0,"59","59_B","Spontaneous"
"59_Spontaneous","Hm",0,"59","59_B","Spontaneous"
"59_Spontaneous","Har du overhørt noe rart?",0,"59","59_A","Spontaneous"
"59_Spontaneous","Nei, ikke som jeg kommer på nå, men jeg har gjort det, og er forferdelig fæl til å tyvlytte. Det er noe av det gøyeste jeg vet, sitte på bussen og så late som jeg har på musikk og bare lyden helt ned",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja, xxx, haha",0,"59","59_A","Spontaneous"
"59_Spontaneous","xxx",0,"59","59_A","Spontaneous"
"59_Spontaneous","Og det første fucka jeg opp med å trykke på-",0,"59","59_B","Spontaneous"
"59_Spontaneous","Haha",0,"59","59_A","Spontaneous"
"59_Spontaneous","Skjønner du? Hvis, eh, hvis det var der, ikke sant? På den første, jeg fant krysset og så trykk- og så var musa mi der, og s- g- ett trykk, xxx lang strek rett ut",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_A","Spontaneous"
"59_Spontaneous","Det er så fantastisk gøy, det",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ånei, hva har vi gjort?",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja, ja",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Men den andre òg, den der monsteret, jeg tenkte Ja, det var litt bra, fikk vi sånn Decent, haha",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja, haha, bare-",0,"59","59_A","Spontaneous"
"59_Spontaneous","Jeg ble faktisk litt skuffa da, jeg. Jeg trodde vi gjorde det dødsbra",0,"59","59_A","Spontaneous"
"59_Spontaneous","Jeg òg var det",0,"59","59_B","Spontaneous"
"59_Spontaneous","Shit",0,"59","59_A","Spontaneous"
"59_Spontaneous","(sukk)",0,"59","59_A","Spontaneous"
"59_Spontaneous","Nei, skal vi gå og henge oss?",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja, gjerne",0,"59","59_B","Spontaneous"
"59_Spontaneous","Etter deg, haha",0,"59","59_B","Spontaneous"
"59_Spontaneous","Åja, ok. Takk, haha",0,"59","59_A","Spontaneous"
"59_Spontaneous","Men nå er vi ferdige da? Er det ikke to øvelser vi har hatt her?",0,"59","59_B","Spontaneous"
"59_Spontaneous","Eh, jo. Det har vi",0,"59","59_A","Spontaneous"
"59_Spontaneous","Hun var jo litt stressa",0,"59","59_A","Spontaneous"
"59_Spontaneous","Sånn-",0,"59","59_A","Spontaneous"
"59_Spontaneous","Ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Det sa jeg ikke. Det- eksperimentet har vært så fint",0,"59","59_A","Spontaneous"
"59_Spontaneous","Nei, nei, haha",0,"59","59_B","Spontaneous"
"59_Spontaneous","Jeg har kost meg",0,"59","59_A","Spontaneous"
"59_Spontaneous","Der verste er, jeg har en tannlegeregning på 3000 denne måneden",0,"59","59_A","Spontaneous"
"59_Spontaneous","xxx",0,"59","59_B","Spontaneous"
"59_Spontaneous","Det svir så i lomma",0,"59","59_A","Spontaneous"
"59_Spontaneous","Bare å møte opp på, eh-",0,"59","59_B","Spontaneous"
"59_Spontaneous","På eksperiment ja, tenkte de skulle få en lever av meg",0,"59","59_A","Spontaneous"
"59_Spontaneous","-ment, ja",0,"59","59_B","Spontaneous"
"59_Spontaneous","Ja, haha, de får resten, haha",0,"59","59_B","Spontaneous"
"59_Spontaneous","Hvis det er n- dere- hvis dere kjenner noen som trenger en lever",0,"59","59_A","Spontaneous"
"59_Spontaneous","Haha",0,"59","59_B","Spontaneous"
"59_Spontaneous","3000",0,"59","59_A","Spontaneous"
"59_Spontaneous","Å fytti. Nei, jeg gruer meg sånn, for forrige gang jeg var hos tannlegen så var hun litt sånn Ja, jeg ser at du har visdomstenner, de kommer snart og du kommer ikke til å ha plass i munnen. Je- jeg må begynne å spare nå. For de- det- man- det er en sånn utgift man ikke bare-",0,"59","59_B","Spontaneous"
"59_Spontaneous","Mm",0,"59","59_A","Spontaneous"
